software mouseReMoCo;version 1.3.0;isWithLSL false;screenWidth 1902;screenHeight 973;centerX 951;centerY 486;autoStart 3600;cycleMaxNumber 6;cycleDuration 20;borderColor java.awt.Color[r=255,g=255,b=255];textColor java.awt.Color[r=255,g=255,b=255];backgroundColor java.awt.Color[r=0,g=0,b=0];cursorColorRecord java.awt.Color[r=255,g=0,b=0];cursorColorWait java.awt.Color[r=255,g=255,b=0];task circular;cornerX 545;cornerY 80;externalRadius 406;internalRadius 326;borderRadius 1;cursorRadius 16;indexOfDifficulty 48.86179212285402;taskRadius 365.5;taskTolerance 47
2025-12-02 00:02:30.891 +0100

timestamp,mouseX,mouseY,mouseInTarget
1764630207874,1192,232,1
1764630207890,1199,236,1
1764630207890,1204,240,1
1764630207906,1208,244,1
1764630207906,1212,249,1
1764630207922,1216,254,1
1764630207922,1220,258,1
1764630207922,1225,266,1
1764630207938,1232,277,1
1764630207938,1237,287,1
1764630207953,1240,294,1
1764630207953,1245,304,1
1764630207969,1249,316,1
1764630207969,1252,326,0
1764630207986,1256,334,0
1764630207987,1259,345,0
1764630207987,1262,356,0
1764630208000,1264,365,0
1764630208000,1266,375,0
1764630208016,1267,384,0
1764630208016,1268,394,0
1764630208032,1271,405,0
1764630208032,1271,410,0
1764630208048,1273,417,0
1764630208048,1273,424,0
1764630208048,1274,433,0
1764630208067,1274,439,0
1764630208067,1275,447,0
1764630208080,1276,451,0
1764630208080,1276,455,0
1764630208096,1276,462,0
1764630208096,1276,467,0
1764630208111,1276,470,0
1764630208111,1276,473,0
1764630208127,1276,478,0
1764630208132,1276,483,0
1764630208132,1276,487,0
1764630208143,1276,494,0
1764630208143,1276,503,0
1764630208159,1275,513,0
1764630208159,1275,522,0
1764630208174,1273,533,0
1764630208174,1271,544,0
1764630208190,1270,556,0
1764630208190,1269,564,0
1764630208190,1268,571,0
1764630208210,1267,580,0
1764630208210,1267,583,0
1764630208222,1266,586,0
1764630208222,1264,592,0
1764630208238,1262,597,0
1764630208238,1260,601,0
1764630208253,1258,607,0
1764630208253,1255,611,0
1764630208253,1254,615,0
1764630208269,1250,622,0
1764630208269,1246,629,0
1764630208285,1243,637,0
1764630208285,1239,648,0
1764630208301,1236,655,0
1764630208301,1234,663,0
1764630208317,1232,669,0
1764630208322,1229,678,0
1764630208322,1226,687,0
1764630208333,1224,693,1
1764630208333,1221,700,1
1764630208348,1219,707,1
1764630208348,1217,711,1
1764630208365,1215,716,1
1764630208365,1212,721,1
1764630208380,1209,725,1
1764630208385,1208,727,1
1764630208396,1207,729,1
1764630208396,1206,732,1
1764630208396,1202,738,1
1764630208428,1189,759,1
1764630208428,1184,766,1
1764630208443,1181,769,1
1764630208451,1176,777,1
1764630208451,1173,779,1
1764630208459,1168,784,1
1764630208459,1163,788,1
1764630208478,1158,791,1
1764630208478,1156,792,1
1764630208491,1154,797,1
1764630208491,1150,797,1
1764630208508,1144,797,1
1764630208514,1138,797,1
1764630208514,1129,797,1
1764630208527,1118,797,1
1764630208527,1113,797,1
1764630208538,1102,797,1
1764630208538,1093,797,0
1764630208557,1087,797,0
1764630208562,1078,797,0
1764630208570,1070,797,0
1764630208570,1059,797,0
1764630208570,1047,797,0
1764630208591,1036,797,0
1764630208591,1027,797,0
1764630208602,1013,797,0
1764630208602,1005,797,0
1764630208617,992,797,0
1764630208627,977,797,0
1764630208633,969,797,0
1764630208633,962,797,0
1764630208649,956,797,0
1764630208649,953,797,0
1764630208649,944,797,0
1764630208667,939,797,0
1764630208667,930,797,0
1764630208681,922,797,0
1764630208681,914,797,0
1764630208697,902,797,0
1764630208697,887,797,0
1764630208712,878,797,0
1764630208716,866,797,0
1764630208716,853,797,0
1764630208729,845,797,0
1764630208729,831,797,0
1764630208747,821,797,0
1764630208747,806,797,1
1764630208760,794,797,1
1764630208760,782,797,1
1764630208776,773,797,1
1764630208776,766,797,1
1764630208776,761,797,1
1764630208792,758,797,1
1764630208792,754,797,1
1764630208811,752,797,1
1764630209081,742,791,1
1764630209096,732,783,1
1764630209096,726,778,1
1764630209096,721,773,1
1764630209115,715,767,1
1764630209120,710,761,1
1764630209128,705,756,1
1764630209128,700,752,1
1764630209146,694,746,1
1764630209152,688,739,1
1764630209160,680,733,1
1764630209160,671,723,1
1764630209168,664,715,1
1764630209178,655,705,1
1764630209184,647,697,1
1764630209193,642,688,1
1764630209193,635,679,1
1764630209208,627,666,1
1764630209208,620,658,1
1764630209224,612,645,1
1764630209229,606,635,1
1764630209229,601,625,1
1764630209239,593,610,1
1764630209239,588,599,1
1764630209258,584,591,1
1764630209258,578,580,1
1764630209271,574,571,1
1764630209279,573,568,1
1764630209287,572,565,1
1764630209528,572,554,1
1764630209528,574,541,1
1764630209528,578,523,1
1764630209543,583,507,1
1764630209543,588,492,1
1764630209561,593,476,1
1764630209567,597,462,1
1764630209578,603,445,1
1764630209578,613,415,1
1764630209591,621,388,1
1764630209591,626,366,1
1764630209591,634,326,1
1764630209607,643,286,1
1764630209617,645,265,1
1764630209623,648,248,1
1764630209623,651,227,0
1764630209640,654,196,0
1764630209640,655,183,0
1764630209654,657,169,0
1764630209660,661,157,0
1764630209660,663,153,0
1764630209675,664,151,0
1764630209675,666,150,0
1764630209930,688,149,0
1764630209944,723,149,0
1764630209944,739,149,0
1764630209960,754,149,0
1764630209960,766,149,1
1764630209960,779,149,1
1764630209979,791,150,1
1764630209979,801,152,1
1764630209995,810,152,1
1764630209995,821,152,1
1764630210008,829,152,1
1764630210017,841,152,1
1764630210024,850,153,1
1764630210028,855,153,1
1764630210028,865,153,1
1764630210039,875,153,0
1764630210039,886,153,0
1764630210058,895,153,0
1764630210058,903,153,0
1764630210072,913,153,0
1764630210072,920,153,0
1764630210087,924,152,0
1764630210092,931,151,0
1764630210092,939,151,0
1764630210103,942,151,0
1764630210103,945,150,0
1764630210118,947,150,0
1764630210118,948,150,0
1764630210134,950,150,0
1764630210150,951,150,0
1764630210166,952,149,0
1764630210378,974,149,0
1764630210394,1004,149,0
1764630210400,1026,149,1
1764630210410,1039,149,1
1764630210410,1050,151,1
1764630210452,1074,156,1
1764630210452,1080,158,1
1764630210461,1085,159,1
1764630210466,1088,159,1
1764630210476,1093,160,1
1764630210476,1097,162,1
1764630210491,1100,163,1
1764630210491,1101,163,1
1764630210491,1103,164,1
1764630210509,1105,165,1
1764630210509,1109,166,1
1764630210523,1112,168,1
1764630210523,1116,170,1
1764630210539,1121,173,1
1764630210546,1127,177,1
1764630210555,1133,181,1
1764630210560,1138,182,1
1764630210560,1144,186,1
1764630210574,1150,192,1
1764630210574,1155,197,1
1764630210587,1161,199,1
1764630210587,1165,203,1
1764630210603,1171,207,1
1764630210603,1180,214,1
1764630210603,1186,219,1
1764630210623,1191,223,1
1764630210623,1197,229,1
1764630210635,1202,234,1
1764630210635,1204,236,1
1764630210651,1209,241,1
1764630210651,1214,247,1
1764630210667,1221,253,1
1764630210673,1227,261,1
1764630210682,1235,271,1
1764630210682,1241,277,1
1764630210682,1247,285,1
1764630210698,1255,295,1
1764630210698,1260,299,1
1764630210715,1265,304,1
1764630210715,1270,313,1
1764630210731,1274,318,1
1764630210731,1279,324,1
1764630210731,1282,330,1
1764630210749,1285,336,1
1764630210749,1289,344,1
1764630210762,1291,351,1
1764630210762,1296,360,1
1764630210781,1299,367,1
1764630210781,1303,374,1
1764630210795,1307,386,1
1764630210795,1311,397,1
1764630210795,1313,403,1
1764630210811,1314,410,1
1764630210811,1315,416,1
1764630210826,1315,419,1
1764630210826,1315,424,1
1764630210843,1314,431,1
1764630210843,1314,437,1
1764630210859,1313,444,1
1764630210859,1310,455,1
1764630210859,1308,465,1
1764630210875,1306,474,1
1764630210883,1305,489,1
1764630210893,1304,505,1
1764630210893,1304,520,1
1764630210908,1304,532,1
1764630210910,1304,544,1
1764630210922,1304,552,1
1764630210927,1303,561,1
1764630210927,1303,567,1
1764630210942,1301,574,1
1764630210942,1301,578,1
1764630210955,1299,584,1
1764630210955,1297,592,1
1764630210970,1295,598,1
1764630210970,1294,606,1
1764630210985,1290,618,1
1764630210985,1287,639,1
1764630210985,1283,651,1
1764630211001,1280,665,1
1764630211001,1279,672,1
1764630211017,1276,679,1
1764630211027,1273,685,1
1764630211032,1270,693,1
1764630211032,1267,698,1
1764630211048,1264,701,1
1764630211054,1261,704,1
1764630211064,1258,707,1
1764630211066,1254,710,1
1764630211066,1246,715,1
1764630211080,1240,721,1
1764630211080,1233,725,1
1764630211097,1221,734,1
1764630211099,1206,754,1
1764630211113,1187,781,1
1764630211116,1175,802,1
1764630211116,1169,812,0
1764630211128,1162,819,0
1764630211128,1156,826,0
1764630211144,1153,828,0
1764630211149,1150,831,0
1764630211161,1146,831,0
1764630211177,1144,831,0
1764630211177,1143,831,0
1764630211177,1142,831,0
1764630211196,1141,831,0
1764630211196,1140,831,0
1764630211471,1105,834,1
1764630211471,1099,835,1
1764630211471,1094,835,1
1764630211487,1088,835,1
1764630211487,1083,836,1
1764630211503,1077,836,1
1764630211508,1068,837,1
1764630211520,1062,837,1
1764630211520,1056,837,1
1764630211534,1050,837,1
1764630211534,1042,837,1
1764630211549,1033,837,1
1764630211550,1023,837,1
1764630211550,1016,836,1
1764630211566,1011,835,1
1764630211566,1004,835,1
1764630211582,996,833,1
1764630211582,990,833,1
1764630211598,984,833,1
1764630211598,979,832,1
1764630211598,970,832,1
1764630211614,962,831,1
1764630211614,955,830,1
1764630211632,944,829,1
1764630211632,935,828,1
1764630211646,925,825,0
1764630211646,910,822,0
1764630211662,899,820,0
1764630211665,889,818,0
1764630211665,880,815,0
1764630211683,872,814,0
1764630211685,860,813,0
1764630211695,851,813,0
1764630211695,845,813,1
1764630211709,837,812,1
1764630211715,831,812,1
1764630211725,823,812,1
1764630211725,813,812,1
1764630211740,801,812,1
1764630211741,794,811,1
1764630211748,787,811,1
1764630211760,776,810,1
1764630211760,767,809,1
1764630211772,759,808,1
1764630211772,752,806,1
1764630211788,741,802,1
1764630211788,731,799,1
1764630211804,721,793,1
1764630211806,712,788,1
1764630211806,706,783,1
1764630211819,701,778,1
1764630211819,691,770,1
1764630211835,687,765,1
1764630211835,681,759,1
1764630211851,675,751,1
1764630211851,670,748,1
1764630211867,666,743,1
1764630211867,661,737,1
1764630211867,657,732,1
1764630211883,653,725,1
1764630211883,649,716,1
1764630211901,645,710,1
1764630211901,642,705,1
1764630211914,639,697,1
1764630211914,637,694,1
1764630211930,633,686,1
1764630211930,632,682,1
1764630211930,629,675,1
1764630211946,628,669,1
1764630211946,626,663,1
1764630211962,624,655,1
1764630211962,621,643,1
1764630211978,617,634,1
1764630211978,613,621,1
1764630211994,601,590,1
1764630211994,594,575,1
1764630211994,592,566,1
1764630212013,586,548,1
1764630212013,584,538,1
1764630212026,581,528,1
1764630212026,578,518,1
1764630212323,584,506,1
1764630212333,590,495,1
1764630212338,595,487,1
1764630212348,600,479,1
1764630212354,605,470,1
1764630212354,610,460,0
1764630212370,617,447,0
1764630212370,623,435,0
1764630212385,629,420,0
1764630212385,638,398,0
1764630212385,642,385,0
1764630212402,647,373,0
1764630212402,652,361,0
1764630212417,658,345,0
1764630212417,663,334,0
1764630212434,667,324,0
1764630212434,673,313,0
1764630212464,691,280,0
1764630212464,696,274,0
1764630212482,701,268,0
1764630212482,704,264,0
1764630212498,705,263,0
1764630212502,707,262,0
1764630212512,708,262,0
1764630212774,712,254,0
1764630212774,721,241,0
1764630212774,732,225,0
1764630212791,744,208,1
1764630212791,752,196,1
1764630212805,761,186,1
1764630212805,775,174,1
1764630212821,782,166,1
1764630212821,788,160,1
1764630212837,796,151,1
1764630212837,805,143,1
1764630212848,810,139,1
1764630212853,815,135,1
1764630212853,822,131,1
1764630212869,829,128,1
1764630212869,832,126,1
1764630212885,837,124,1
1764630212885,842,122,1
1764630212900,846,122,1
1764630212900,848,122,1
1764630212900,850,122,1
1764630212916,851,122,1
1764630212916,853,122,1
1764630212932,856,122,1
1764630213149,886,122,1
1764630213155,922,124,1
1764630213163,950,126,1
1764630213171,973,129,1
1764630213179,993,130,1
1764630213187,1008,132,1
1764630213195,1019,133,1
1764630213203,1031,136,1
1764630213211,1043,139,1
1764630213219,1053,141,1
1764630213229,1061,143,1
1764630213236,1067,146,1
1764630213242,1074,148,1
1764630213250,1080,150,1
1764630213258,1088,153,1
1764630213268,1096,156,1
1764630213274,1105,159,1
1764630213284,1114,164,1
1764630213290,1123,167,1
1764630213298,1131,171,1
1764630213306,1140,175,1
1764630213314,1150,180,1
1764630213329,1158,185,1
1764630213335,1165,188,1
1764630213344,1173,192,1
1764630213349,1175,194,1
1764630213356,1178,196,1
1764630213361,1180,198,1
1764630213369,1183,199,1
1764630213377,1185,202,1
1764630213385,1188,204,1
1764630213395,1192,207,1
1764630213401,1194,209,1
1764630213407,1198,213,1
1764630213413,1201,215,1
1764630213421,1205,219,1
1764630213429,1210,225,1
1764630213435,1215,231,1
1764630213443,1220,239,1
1764630213449,1225,245,1
1764630213480,1246,280,1
1764630213484,1250,293,1
1764630213488,1255,304,1
1764630213497,1257,311,1
1764630213505,1260,318,1
1764630213505,1263,326,1
1764630213520,1265,333,1
1764630213520,1268,340,1
1764630213520,1270,347,1
1764630213541,1271,351,1
1764630213545,1272,354,1
1764630213551,1273,358,1
1764630213551,1274,364,1
1764630213570,1274,368,1
1764630213576,1274,372,1
1764630213583,1275,380,0
1764630213583,1276,387,0
1764630213583,1277,396,0
1764630213605,1278,405,0
1764630213605,1279,414,0
1764630213618,1280,426,0
1764630213625,1280,438,0
1764630213630,1281,445,0
1764630213630,1281,453,0
1764630213646,1282,460,0
1764630213646,1282,464,0
1764630213662,1283,468,0
1764630213662,1283,472,0
1764630213662,1283,474,0
1764630213680,1283,476,0
1764630213680,1283,478,0
1764630213697,1283,480,0
1764630213697,1283,482,0
1764630213710,1282,485,0
1764630213710,1282,489,0
1764630213726,1282,494,0
1764630213726,1281,499,0
1764630213726,1280,503,0
1764630213744,1279,510,0
1764630213744,1278,515,0
1764630213759,1278,518,0
1764630213759,1278,521,0
1764630213773,1277,523,0
1764630213773,1276,524,0
1764630213789,1275,527,0
1764630213794,1274,531,0
1764630213794,1274,533,0
1764630213807,1272,535,0
1764630213807,1272,537,0
1764630213821,1271,540,0
1764630213830,1269,547,0
1764630213837,1266,553,0
1764630213837,1265,558,0
1764630213852,1263,561,0
1764630213859,1263,564,0
1764630213863,1262,567,0
1764630213868,1259,572,0
1764630213880,1258,574,0
1764630213884,1258,576,0
1764630213884,1256,578,0
1764630213900,1255,581,0
1764630213900,1254,585,0
1764630213916,1253,588,0
1764630213916,1251,592,0
1764630213916,1249,598,0
1764630213932,1247,604,0
1764630213932,1246,607,0
1764630213947,1245,610,0
1764630213947,1243,615,0
1764630213965,1242,619,0
1764630213965,1240,622,0
1764630213979,1238,631,0
1764630213979,1236,642,0
1764630213979,1233,651,0
1764630213995,1231,662,0
1764630213995,1230,669,0
1764630214010,1228,678,0
1764630214010,1225,687,0
1764630214026,1223,694,1
1764630214030,1220,700,1
1764630214042,1219,705,1
1764630214042,1217,705,1
1764630214042,1214,705,1
1764630214063,1212,705,0
1764630214077,1211,705,0
1764630214077,1210,705,0
1764630214090,1209,705,0
1764630214387,1205,709,0
1764630214396,1199,716,0
1764630214403,1192,722,0
1764630214403,1184,728,0
1764630214419,1174,736,0
1764630214419,1165,741,0
1764630214436,1157,748,0
1764630214452,1148,753,0
1764630214452,1142,757,0
1764630214452,1137,761,0
1764630214486,1125,770,0
1764630214486,1122,774,0
1764630214499,1117,778,0
1764630214499,1112,781,0
1764630214515,1111,783,0
1764630214518,1106,786,0
1764630214518,1104,789,0
1764630214531,1101,791,0
1764630214531,1097,794,0
1764630214547,1094,797,1
1764630214547,1088,798,0
1764630214562,1082,802,1
1764630214562,1077,805,1
1764630214578,1074,807,1
1764630214578,1068,809,1
1764630214594,1061,812,1
1764630214594,1055,815,1
1764630214594,1049,817,1
1764630214610,1046,818,1
1764630214610,1042,819,1
1764630214626,1037,821,1
1764630214626,1033,822,1
1764630214642,1029,823,1
1764630214642,1023,825,1
1764630214658,1016,826,1
1764630214658,1005,827,1
1764630214658,997,829,1
1764630214674,991,830,1
1764630214674,986,830,1
1764630214690,976,832,1
1764630214690,971,833,1
1764630214706,962,835,1
1764630214706,949,836,1
1764630214706,936,839,1
1764630214723,929,841,1
1764630214723,920,844,1
1764630214738,912,845,1
1764630214738,904,847,1
1764630214755,893,848,1
1764630214762,884,848,1
1764630214769,877,848,1
1764630214769,870,848,1
1764630214785,861,848,1
1764630214785,854,848,1
1764630214796,843,847,1
1764630214801,831,846,1
1764630214801,821,845,1
1764630214818,814,844,1
1764630214818,808,843,1
1764630214832,796,840,1
1764630214832,790,838,1
1764630214848,783,837,0
1764630214850,774,834,0
1764630214850,768,832,0
1764630214864,762,831,0
1764630214864,756,827,0
1764630214880,749,824,0
1764630214880,746,823,0
1764630214895,740,820,0
1764630214895,735,817,0
1764630214911,732,814,0
1764630214911,723,808,0
1764630214927,713,802,0
1764630214927,701,795,0
1764630214927,687,787,0
1764630214944,678,781,0
1764630214944,672,776,0
1764630214959,667,772,0
1764630214959,666,771,0
1764630214975,663,768,0
1764630214975,660,764,0
1764630214991,659,764,0
1764630214991,655,761,0
1764630214991,655,758,0
1764630215010,655,754,0
1764630215010,655,750,0
1764630215022,655,745,0
1764630215022,655,742,0
1764630215038,655,738,1
1764630215038,655,732,1
1764630215054,655,730,1
1764630215054,655,726,1
1764630215062,655,724,1
1764630215074,655,721,1
1764630215074,655,720,1
1764630215085,655,716,1
1764630215085,655,713,1
1764630215101,655,710,1
1764630215101,655,705,1
1764630215117,655,696,1
1764630215117,655,680,1
1764630215117,655,653,0
1764630215136,655,628,0
1764630215146,655,585,0
1764630215149,655,536,0
1764630215149,655,511,0
1764630215165,655,492,0
1764630215165,655,462,0
1764630215523,654,457,0
1764630215523,654,451,0
1764630215534,653,446,0
1764630215534,652,441,0
1764630215550,652,437,0
1764630215560,651,433,0
1764630215560,651,430,0
1764630215568,650,422,0
1764630215568,650,416,0
1764630215582,650,408,0
1764630215582,650,396,0
1764630215598,651,385,0
1764630215598,651,377,0
1764630215614,652,369,0
1764630215614,653,359,0
1764630215614,654,355,0
1764630215629,655,351,0
1764630215629,655,348,0
1764630215649,656,345,0
1764630215655,656,343,0
1764630215661,657,341,0
1764630215661,659,340,0
1764630215679,659,338,0
1764630215679,660,335,0
1764630215692,662,333,0
1764630215692,662,330,0
1764630215692,667,323,0
1764630215708,671,312,0
1764630215708,675,302,0
1764630215725,680,291,0
1764630215725,687,276,0
1764630215741,690,268,0
1764630215741,693,259,1
1764630215757,699,252,1
1764630215761,701,247,1
1764630215761,704,243,1
1764630215775,709,238,1
1764630215775,711,233,1
1764630215790,714,230,1
1764630215790,717,225,1
1764630215804,723,216,1
1764630215804,726,212,1
1764630215819,732,202,1
1764630215822,737,191,1
1764630215822,741,184,1
1764630215835,746,176,1
1764630215835,751,169,1
1764630215851,753,166,1
1764630215851,757,164,1
1764630215868,758,162,1
1764630215868,759,162,1
1764630215884,760,162,1
1764630215884,761,162,1
1764630215884,762,162,1
1764630216125,796,158,1
1764630216140,814,156,1
1764630216140,839,153,1
1764630216155,862,151,1
1764630216155,875,150,1
1764630216155,887,150,1
1764630216173,904,149,0
1764630216173,914,149,0
1764630216191,924,148,0
1764630216191,935,148,0
1764630216203,947,148,0
1764630216203,952,148,0
1764630216219,961,148,0
1764630216225,972,148,0
1764630216234,980,149,0
1764630216234,988,149,0
1764630216234,1003,150,0
1764630216250,1013,151,0
1764630216250,1022,152,0
1764630216266,1031,154,0
1764630216266,1039,155,1
1764630216282,1046,157,1
1764630216289,1053,158,1
1764630216297,1062,160,1
1764630216304,1069,162,1
1764630216305,1072,163,1
1764630216317,1076,166,1
1764630216317,1083,168,1
1764630216330,1088,170,1
1764630216330,1094,173,1
1764630216347,1102,176,1
1764630216348,1109,179,1
1764630216348,1114,182,1
1764630216365,1124,187,1
1764630216365,1131,192,1
1764630216378,1138,197,1
1764630216378,1147,202,1
1764630216396,1157,209,1
1764630216396,1163,214,1
1764630216410,1172,219,1
1764630216412,1180,226,1
1764630216412,1186,231,1
1764630216425,1190,234,1
1764630216425,1196,239,1
1764630216442,1199,242,1
1764630216442,1203,245,1
1764630216457,1206,249,1
1764630216457,1210,254,1
1764630216498,1222,269,1
1764630216498,1227,274,1
1764630216505,1233,283,1
1764630216511,1237,290,1
1764630216521,1243,300,1
1764630216521,1250,311,1
1764630216537,1252,318,1
1764630216542,1255,324,1
1764630216542,1258,331,1
1764630216556,1260,336,1
1764630216556,1262,340,1
1764630216568,1263,343,1
1764630216568,1264,348,1
1764630216585,1266,352,1
1764630216585,1267,357,0
1764630216601,1268,360,0
1764630216606,1270,365,0
1764630216606,1271,370,0
1764630216620,1272,377,0
1764630216620,1274,383,0
1764630216632,1276,388,0
1764630216632,1278,399,0
1764630216649,1281,409,0
1764630216649,1281,414,0
1764630216664,1282,421,0
1764630216664,1283,429,0
1764630216664,1284,435,0
1764630216680,1284,438,0
1764630216680,1284,440,0
1764630216696,1284,443,0
1764630216696,1284,445,0
1764630216711,1284,449,0
1764630216711,1284,452,0
1764630216727,1284,456,0
1764630216727,1284,462,0
1764630216727,1283,470,0
1764630216743,1282,480,0
1764630216743,1281,486,0
1764630216761,1280,493,0
1764630216761,1278,503,0
1764630216777,1277,508,0
1764630216777,1275,517,0
1764630216791,1273,525,0
1764630216791,1272,528,0
1764630216791,1272,530,0
1764630216807,1269,535,0
1764630216807,1269,536,0
1764630216823,1268,538,0
1764630216823,1268,540,0
1764630216841,1266,543,0
1764630216841,1265,545,0
1764630216855,1265,546,0
1764630216855,1263,549,0
1764630216855,1262,552,0
1764630216871,1261,555,0
1764630216871,1259,559,0
1764630216887,1258,561,0
1764630216887,1256,566,0
1764630216903,1253,570,0
1764630216903,1251,574,0
1764630216919,1251,578,0
1764630216919,1248,584,0
1764630216919,1243,592,0
1764630216935,1241,599,0
1764630216935,1238,609,0
1764630216951,1234,620,0
1764630216951,1227,646,0
1764630216967,1219,673,0
1764630216967,1215,684,0
1764630216983,1214,688,0
1764630216985,1212,692,0
1764630216985,1210,696,0
1764630216998,1209,698,0
1764630216998,1208,700,0
1764630217015,1208,701,0
1764630217015,1207,701,0
1764630217030,1206,701,0
1764630217030,1205,701,0
1764630217046,1204,701,0
1764630217065,1203,701,0
1764630217079,1202,701,0
1764630217322,1201,704,0
1764630217322,1198,707,0
1764630217342,1195,711,0
1764630217344,1192,716,0
1764630217358,1187,719,0
1764630217360,1181,725,0
1764630217370,1176,729,0
1764630217370,1167,735,0
1764630217386,1154,744,0
1764630217386,1143,752,0
1764630217386,1135,758,0
1764630217402,1128,763,0
1764630217402,1115,771,0
1764630217418,1108,775,0
1764630217418,1097,781,0
1764630217434,1084,784,0
1764630217434,1076,786,0
1764630217434,1068,788,0
1764630217450,1058,790,0
1764630217450,1043,793,0
1764630217466,1030,795,0
1764630217466,1022,797,0
1764630217508,976,808,0
1764630217514,966,809,0
1764630217514,955,811,0
1764630217514,944,812,0
1764630217530,937,813,0
1764630217530,928,815,0
1764630217546,916,816,0
1764630217546,906,819,0
1764630217562,894,821,0
1764630217562,884,822,1
1764630217562,874,822,1
1764630217578,861,823,1
1764630217578,844,823,1
1764630217594,833,823,1
1764630217594,821,823,1
1764630217610,803,823,1
1764630217610,780,825,1
1764630217626,768,826,1
1764630217628,756,828,0
1764630217628,737,830,0
1764630217644,729,832,0
1764630217644,718,834,0
1764630217660,710,836,0
1764630217660,704,836,0
1764630217674,698,836,0
1764630217674,688,836,0
1764630217690,679,835,0
1764630217697,674,834,0
1764630217703,669,831,0
1764630217711,663,829,0
1764630217717,661,827,0
1764630217725,657,825,0
1764630217731,655,821,0
1764630218047,654,816,0
1764630218047,650,806,0
1764630218047,648,797,0
1764630218064,647,792,0
1764630218064,642,784,0
1764630218082,636,769,0
1764630218090,631,758,0
1764630218094,622,742,0
1764630218094,613,726,0
1764630218112,606,715,0
1764630218117,601,706,0
1764630218126,593,691,0
1764630218126,589,685,0
1764630218126,586,677,0
1764630218148,582,669,0
1764630218148,580,662,0
1764630218157,577,656,0
1764630218157,573,647,0
1764630218176,571,640,0
1764630218176,569,637,0
1764630218189,566,630,0
1764630218189,564,623,0
1764630218189,562,619,0
1764630218207,562,616,0
1764630218451,568,590,0
1764630218469,572,567,1
1764630218478,577,541,1
1764630218510,593,422,1
0,0,0,0
1764630218518,595,410,1
1764630218525,597,400,1
1764630218532,601,390,1
1764630218532,604,382,1
1764630218548,607,376,1
1764630218548,610,369,1
1764630218548,615,362,1
1764630218563,618,358,1
1764630218563,621,352,1
1764630218579,624,346,1
1764630218579,625,343,1
1764630218596,626,342,1
1764630218596,627,339,1
1764630218859,632,328,1
1764630218862,636,318,1
1764630218875,647,299,1
1764630218875,652,290,1
1764630218887,656,284,1
1764630218895,664,276,1
1764630218900,667,270,1
1764630218900,671,265,1
1764630218916,673,261,1
1764630218916,674,260,1
1764630218916,675,260,1
1764630218932,675,259,1
1764630218932,676,258,1
1764630218950,676,257,1
